smiles,u0_atom
[H]C(=O)OC([H])([H])C([H])([H])C([H])([H])N([H])[H],-0.177279707
[H]C(=C(C(=O)N([H])[H])C([H])([H])[H])N([H])[H],0.207124795
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],-1.438438736
[H]OC([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])[H],-0.740740975
[H]C1=NC2([H])C([H])([H])C([H])(N1[H])C2([H])[H],0.073381819
[H]C([H])=C([H])C1([H])C([H])([H])C1([H])N([H])C([H])([H])[H],-0.988306807
[H]N([H])C([H])(C([H])([H])[H])C1([H])OC1([H])C([H])([H])[H],-0.772819549
[H]OS([O])([O])C([H])([H])C([H])([H])C([H])([H])[H],0.482910799
[H]C1=NN2C([H])([H])C2([H])C1=O,1.092448564
[H]C#CC(=C([H])[H])C(=C([H])[H])C([H])([H])[H],-0.290788506
[H]C1=C(C([H])([H])N([H])C1([H])[H])C([H])([H])C([H])([H])[H],0.719798727
[H]C#CC([H])(O[H])C([H])([H])C([H])=C([H])[H],-0.006881913
[H]OC(=O)C(=C([H])N([H])[H])C([H])([H])[H],0.542357107
[H]N=C1SN([H])C([H])=C1C([H])([H])[H],1.134801254
[H]C#CC([H])([H])N([H])C([H])([H])[H],1.718182643
[H]C([H])([H])OC([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],-0.688338494
[H][N][C]1N([H])C(=C([H])[H])C([H])([H])C1([H])[H],0.800197055
[H]C([H])([H])C([H])([H])C1(OC1([H])C([H])([H])[H])C([H])([H])[H],-1.357726353
[H]C1=NN=C([H])C([H])=C([H])O1,-1.745271415
[H]OC1=C([H])SC([H])=C1N([H])[H],-0.018681444
[H]N([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],0.982080324
[H]N1C([H])([H])C1([H])C(=O)C([H])([H])C([H])([H])[H],-0.185804083
[H]N(C([H])([H])[H])S(=O)(=O)C([H])([H])C([H])([H])[H],1.366215636
[H]OC1([H])C([H])=C([H])C([H])(C([H])([H])[H])C1([H])[H],-0.812973847
[H]C#CC(C([H])=O)(C([H])([H])[H])C([H])([H])[H],-0.058970338
[H]C1([H])OC([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],-0.752405911
[H]OC([H])(C([H])([H])N([H])[H])C1([H])C([H])([H])C1([H])[H],-0.193790078
[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],0.770272008
[H]OC(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1.364500989
[H]C#CC1([H])C([H])([H])OC1([H])[H],1.348807962
[H]C(=O)C1=NOC([H])([H])C1([H])[H],0.158580716
[H]N1C([H])([H])C([H])([H])C2(N([H])C2([H])[H])C1([H])[H],-0.484022656
[H]C1OC([H])=C([H])C([H])(C=1[H])N([H])[H],0.394930263
[H]OC([H])([H])C([H])(N([H])[H])C([H])([H])[H],1.207078991
[H]C([H])=C(C([H])([H])[H])C([H])([H])C#CC([H])([H])[H],-0.943621129
[H]C1([H])C([H])([H])C([H])([H])C1([H])[H],1.746627141
[H]N1C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C2([H])[H],-1.03828657
[H]C(=O)N([H])C(=O)C([H])=C([H])[H],1.127712562
[H]C(=O)C(=O)C1([H])C([H])([H])C1([H])[H],0.702435919
[H]C(=O)N(N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-0.263241311
[H]OC([H])([H])C([H])(C([H])([H])O[H])C([H])([H])N([H])[H],-0.007240834
[H]C(=C(OC([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1.342965723
[H]C#CC1([H])C([H])([H])C1([H])N([H])C([H])([H])[H],-0.301870195
[H]C#CC(C#N)=C([H])[H],2.182671417
[H]N=C1ON([H])C([H])=C1C([H])([H])[H],1.008819946
[H]C(=O)C([H])=C([H])C([H])([H])C([H])([H])[H],0.526160792
[H]OC1=C([H])C([H])=C([H])N1N([H])[H],0.898631167
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C#N,0.802664637
[H]C([H])=C([H])C([H])=C([H])C([H])([H])C([H])=C([H])[H],-0.984941921
[H]C1=C([H])C2([H])N(C1([H])[H])C2([H])[H],0.902130648
[H]OC(=O)C([H])=C([H])C([H])=C([H])[H],0.630113317
[H]N1C([H])([H])S(=O)(=O)C1([H])C([H])([H])[H],1.00518587
[H]C([H])=C([H])C([H])=C([H])C([H])(N([H])[H])C([H])([H])[H],-1.060853735
[H]C1OC([H])(OC=1[H])C([H])([H])C([H])([H])[H],0.122284819
[H]C1SN=C(C#N)C=1[H],0.023805842
[H]OC(=O)C#CC([H])([H])[H],2.028873724
[H]C#CC(OC([H])=O)=C([H])[H],1.425706809
[H]C1C(=O)SN([H])C=1C([H])([H])[H],0.550522562
[H]C([H])=C([H])C1([H])N([H])C1([H])C([H])=C([H])[H],-0.901044113
[H]N=C([H])N(C([H])([H])[H])C([H])([H])C([H])=C([H])[H],-0.483215083
[H]N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-2.332600937
[H]N1C([H])([H])C2([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],-0.958202299
[H]C(C(=O)C([H])([H])[H])=C(N([H])[H])C([H])([H])[H],-0.289577147
[H]C1OC([H])(C#N)C([H])([H])C=1[H],0.980510044
[H]C1OC([H])(C([H])([H])C=1[H])C([H])([H])N([H])[H],-0.216985354
[H]C([H])=C([H])C1=NN([H])C([H])([H])C1([H])[H],-0.523145056
[H]C(=O)C1([H])N([H])C1([H])[H],2.495964676
[H]C#CC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H],-0.664739431
[H]OC1(C([H])([H])[H])C([H])([H])OC1([H])C([H])([H])[H],-0.475498279
[H]C1=C(C([H])([H])N([H])[H])C([H])([H])C([H])([H])C1([H])[H],-1.127927116
[H]C1=C([H])C2([H])OC([H])(C1([H])[H])C2([H])[H],-0.118685837
[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])O[H],-0.660387513
[H]C(=C([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H],-0.508788212
[H]N([H])C(=O)C#CC#N,-0.080056953
[H]OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],-1.445168507
[H]C([H])(C#N)C([H])([H])C#N,1.941566166
[H]C(C#N)=C(C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.537367305
[H]C(=O)C(OC([H])([H])[H])=C([H])[H],1.464784344
[H]C1=C(OC([H])([H])C1([H])[H])C([H])([H])N([H])[H],-0.222952417
[H]C1=NN2C([H])([H])C2([H])C([H])([H])C1([H])[H],0.212015095
[H]C([H])([H])C1([H])C([H])(C#N)C1([H])C([H])([H])[H],-0.505513057
[H]C1=NN([H])C([H])([H])C([H])(O1)C([H])([H])[H],0.364287374
[H]N([H])C([H])([H])C#CC#CC([H])([H])[H],0.168944563
[H]C([H])=C([H])C1([H])C(=O)C([H])([H])N1[H],0.464919878
[H]ON=C(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.74235612
[H]OC([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],-0.047888649
[H]C(C#N)=C([H])C([H])([H])[H],2.14296577
[H]OC([H])([H])C1(N([H])C1([H])[H])C([H])([H])[H],0.570936199
[H]N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])N([H])[H],0.180205713
[H]N(C([H])([H])[H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-0.317842184
[H]N1C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C1([H])[H],-0.82365175
[H]C1SN=C2C=1C([H])([H])C2([H])[H],-1.054617481
[H]OC([H])([H])C1([H])C([H])(N([H])[H])C1([H])C([H])([H])[H],-0.777575254
[H]N([H])C([H])([H])C1([H])OC([H])([H])C1([H])[H],0.566001034
[H]N([H])C1([H])C([H])([H])C([H])(N([H])[H])C1([H])[H],0.250643979
[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-2.249465836
[H]C#CC([H])(N([H])[H])C1([H])OC1([H])[H],0.614769439
[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],-1.314835281
[H]C([H])([H])C1=NN2C([H])([H])C2([H])C1([H])[H],-1.60856734
[H][C]1O[N][C]2[C]1OC2([H])[H],2.217352169
[H][C]([H])[N]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.980455408
[H]C([H])([H])C1=NN2C([H])([H])C2([H])C1([H])[H],-1.60856734
[H]C(=O)C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H],-0.488105383
[H]C(=O)C1([H])N([H])C1([H])C([H])=C([H])[H],0.491524905
[H]C1OC2([H])C([H])([H])C2([H])OC=1[H],1.048256403
[H]C#CC([H])([H])C(=NN([H])[H])C([H])([H])[H],0.270025719
[H]C(=O)C1=NC([H])([H])C([H])([H])N1[H],1.384924398
[H]C([H])([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.969058723
[H]C(=O)N(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.237847643
[H]OC1([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],-0.037793993
[H]OC1([H])C([H])([H])C1([H])OC([H])([H])C([H])([H])[H],-0.403355137
[H]C([H])([H])C(C#N)(C#N)C([H])([H])[H],0.637964716
[H]C([H])=C([H])C1([H])C([H])([H])C(=O)C1([H])[H],-0.141836248
[H]OC([H])([H])C([H])(O[H])C1([H])N([H])C1([H])[H],-0.522202888
[H]C1C(=NOC=1C([H])([H])[H])C([H])([H])[H],0.361730061
[H]C([H])=C([H])C1([H])C([H])([H])C1([H])N([H])C([H])([H])[H],-0.988306807
[H]N=C([H])N(O[H])C(=C([H])[H])C([H])([H])[H],0.498613597
[H]C1OC([H])([H])C([H])([H])C([H])=C([H])C=1[H],-0.178535931
[H]C1([H])N(C1([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-0.949004946
[H][C]([N]N([H])[H])C([H])([H])C([H])([H])C([H])=C([H])[H],-0.407078944
[H]O[N]C([H])=C([H])[C]([H])C([H])([H])O[H],0.808676566
[H]C1OC2([H])C([H])([H])C2([H])C=1[H],1.212193617
[H]C1OC([H])([H])C2([H])N([H])C2([H])C=1[H],0.448544103
[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H],-1.432965189
[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1.463652944
[H]N1C([H])([H])C2(N([H])[H])C([H])([H])C1([H])C2([H])[H],-0.454142474
[H]C1OC([H])=C(C=1[H])C([H])([H])C([H])([H])[H],-0.247717974
[H]C(=O)N([H])C(=O)C([H])([H])C([H])([H])[H],0.474879939
[H]C([H])([H])N1C([H])([H])C([H])([H])C1([H])C([H])([H])[H],-0.303844261
[H]C([H])([H])C#CC([H])([H])C([H])([H])C#N,-1.688517016
[H]N1C([H])([H])C2([H])OC([H])([H])C2([H])C1([H])[H],0.007519796
[H]C([H])=C([H])C1([H])C(=O)OC1([H])[H],0.679734159
[H]C1([H])OC([H])(C([H])([H])[H])C([H])(O1)C([H])([H])[H],-0.532073218
[H]C1=C(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-1.710142012
[H]C(=O)N1C([H])([H])C1([H])C([H])=C([H])[H],0.488922727
[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],1.756632067
[H]C#CC([H])([H])C([H])(C#C[H])C([H])([H])[H],-0.202359319
[H]N([H])C1(C([H])([H])[H])C([H])([H])OC1([H])[H],0.565642113
[H]C(=O)C([H])(OC([H])=C([H])[H])C([H])([H])[H],0.142967648
[H]C1SC(=C(C=1[H])N([H])[H])C([H])([H])[H],1.013844842
[H]N=C(N([H])[H])C1([H])C([H])([H])C1([H])O[H],0.407627097
[H][C]([N]N([H])[H])C([H])([H])OC([H])=C([H])[H],0.503010381
[H][C]([N]N([H])[H])C([H])([H])C#CC([H])([H])[H],0.277877118
[H]C#CC(=O)C([H])([H])C([H])=O,1.416150534
[H]C(OC([H])([H])[H])=C([H])C([H])([H])N([H])[H],0.561649116
[H]O[N][C]([H])C1([H])C([H])([H])OC1([H])[H],0.530737036
[H]C(=O)C([H])([H])C1([H])OC([H])([H])C1([H])[H],0.139602763
[H]C(C(=O)C([H])([H])[H])=C([H])C([H])([H])C([H])([H])[H],-0.822978773
[H]C(=C([H])C([H])(N([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.506051438
[H]C1SC(C#N)=C([H])C=1[H],1.634509161
[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C#N,-0.228246504
[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C#N,0.220270281
[H]OC1([H])C(=C([H])OC1([H])[H])C([H])([H])[H],0.08195106
[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H],-1.369481019
[H][N][C]1OC(=C([H])N1[H])C([H])([H])[H],0.863860686
[H]C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-0.93069997
[H]C1([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-1.581648257
[H]C([H])([H])OC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1.314700686
[H]C1=C([H])C2([H])N([H])C([H])(C1([H])[H])C2([H])[H],-0.419102801
[H][C]([N]N([H])C([H])([H])[H])C([H])([H])C([H])=C([H])[H],-0.390209652
[H]C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])[H],-0.310439437
[H]N1C([H])(C([H])([H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],-1.07862033
[H]C([H])=C([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-2.251664228
[H]N(C([H])([H])[H])C([H])([H])C1([H])OC1([H])[H],0.609609948
[H]C1([H])N2C([H])([H])C2([H])C2([H])OC12[H],0.542446837
[H]C([H])=C([H])C([H])=C([H])C([H])([H])N([H])[H],0.270608966
[H]C1OC([H])(OC([H])([H])[H])C([H])([H])C=1[H],0.127040524
[H]C#CC([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-0.896108948
[H]C(=O)C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H],-0.766942216
[H]C#CC1([H])C([H])([H])C1([H])N([H])[H],0.995046349
[H]C(=O)N(OC([H])([H])[H])C([H])=C([H])[H],0.800914897
[H]N=C([H])N([H])C([H])([H])C([H])(O[H])C([H])([H])[H],-0.284507387
[H]OC1([H])C([H])(O[H])C1(N([H])[H])C([H])([H])[H],0.121163191
[H]C([H])=C([H])OC([H])(C([H])([H])[H])C([H])([H])N([H])[H],-0.775287131
[H]C(C#N)=C(C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.537367305
[H]C([H])([H])OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1.966815467
[H]C([H])=C1C([H])=C([H])C([H])(C([H])([H])[H])C1([H])[H],-1.087862548
[H]C([H])=C([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])[H],-1.322282894
[H]C([H])([H])OC(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1.346106282
[H]C#C[C]([H])[N]N(C([H])([H])[H])C([H])([H])[H],0.366665226
[H]N=C1SC([H])=C([H])N1C([H])([H])[H],-1.144572082
[H]C([H])=C1C(=O)C([H])([H])C([H])=C1[H],0.364197644
[H]OC([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],-0.564779904
[H]C1OC([H])([H])C(C=1[H])(N([H])[H])C([H])([H])[H],-0.223715125
[H]OC([H])([C]([H])[N]OC([H])([H])[H])C([H])([H])[H],0.206765874
[H]C1=C(C([H])([H])[H])C2([H])OC1([H])C2([H])[H],-0.012848976
[H]C1=C([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C1([H])[H],-1.095579352
[H]C(=O)N([H])C(=NC([H])([H])[H])C([H])([H])[H],0.249477486
[H]N([H])C([H])([H])C1(C([H])([H])N([H])[H])C([H])([H])C1([H])[H],-1.082972248
[H]OC([H])([H])C(=C([H])[H])C([H])=C([H])C([H])([H])[H],-0.744105861
[H]C#CC(=NO[H])C([H])=C([H])[H],0.523244558
[H]N([H])C1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],1.374964338
[H]O[N][C]1N([H])C([H])=C([H])C1([H])[H],1.598482455
[H]C1C(=C([H])C([H])(C=1[H])C([H])([H])[H])C([H])([H])[H],-1.089971209
[H]N([H])C1([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C1([H])[H],-1.185892874
[H]N([H])C1([H])C([H])([H])C2([H])N([H])C2([H])C1([H])[H],-0.500936813
[H][C]([H])[N]N([H])C([H])([H])C1([H])OC1([H])[H],0.554829615
[H]C#CC([H])(OC([H])([H])[H])OC([H])([H])[H],0.312871926
[H]C([H])=C([H])C([H])(N([H])[H])C([H])([H])OC([H])([H])[H],-0.737779876
[H][C]([H])[N][N][C]([H])OC([H])=C([H])[H],1.093794518
[H]C([H])(C#N)C([H])([H])C([H])([H])C#N,0.602835313
[H]C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])[H],-0.310439437
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-0.634455463
[H]C(=O)C([H])=C([H])C([H])=C([H])[H],1.15624679
[H]C([H])=C([H])C1([H])C([H])([H])N([H])C1([H])[H],0.362492768
[H]N([H])C1([H])C([H])([H])C([H])([H])N2C([H])([H])C21[H],-0.483394544
[H]C([H])=C1C([H])([H])C([H])([H])C2([H])C([H])([H])C12[H],-1.018501045
[H]C([H])=C([H])C1([H])C([H])([H])OC1([H])C([H])([H])[H],-0.687127135
[H]C1C(=O)N([H])C([H])([H])C([H])([H])C=1[H],0.141128177
[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1.752584433
[H]OC1(C([H])=NN([H])C1([H])[H])C([H])([H])[H],0.369940381
[H]C([H])=C([H])C1=NN([H])C([H])=C1[H],0.848427078
[H]N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.98126298
[H]C1=NC([H])([H])C([H])([H])C([H])([H])N1[H],0.72558633
[H]C([H])=C(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1.681203998
[H]C1([H])OC([H])([H])C2([H])C([H])([H])C2([H])O1,0.173969458
[H]C1=NOC([H])([H])C1([H])C([H])=C([H])[H],0.529705138
[H]C#CC1=C([H])OC([H])=C1[H],1.092717754
[H]C1=NN(C(=O)C1([H])[H])C([H])([H])[H],0.875660217
[H]C([H])=C([H])C1([H])N(C([H])([H])[H])C1([H])C([H])([H])[H],0.597316901
[H]C(=O)C1([H])C([H])([H])N([H])C1([H])[H],1.195144865
[H]ON=C(C([H])([H])[H])C([H])(O[H])C([H])([H])[H],0.151402294
[H][N][C]([H])N1OC([H])([H])C([H])=C1[H],0.360877623
[H]N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],-1.400796886
[H]OC1([H])C([H])=NN([H])C1([H])C([H])([H])[H],0.374830681
[H]C(=C([H])C([H])([H])C([H])=C([H])C([H])([H])[H])C([H])([H])[H],-1.629923145
[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H],-1.432965189
[H]OC([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])C([H])([H])[H],-1.373204826
[H]C1C(=O)N(N([H])[H])C([H])([H])C=1[H],0.974318655
[H]C([H])=C([H])C1=C([H])SC([H])=C1[H],1.799298813
[H]N=C1SN([H])C(=C1[H])C([H])([H])[H],1.302372544
[H]C([H])=C([H])C([H])(C#N)OC([H])([H])[H],0.460164174
[H]C1([H])N2C([H])([H])C2([H])C([H])([H])C1([H])[H],0.269038686
[H]OC(=O)C1([H])N([H])C1([H])C([H])([H])[H],0.583049787
[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-1.420806737
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1.7192945
[H]C([H])([H])N1C([H])([H])C(=O)C([H])([H])C1([H])[H],-0.26777269
[H]C#CC([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H],-0.309362673
[H]C1=NN([H])C([H])([H])C([H])=C1C([H])([H])[H],0.14368549
[H]OC([H])([H])C#CC([H])=C([H])C([H])([H])[H],-0.041114013
[H]N1C(=O)C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-0.302453442
[H]C1=C(C(=O)N([H])C1([H])[H])C([H])([H])[H],0.2167708
[H]C#CC(=N[H])N([H])C([H])=O,0.899842526
[H]C1SN=C(C=1[H])C([H])([H])[H],1.766098611
[H]N1C([H])([H])C([H])([H])C(=O)C1([H])C([H])([H])[H],-0.292627977
[H]C([H])=C(C(=O)N([H])[H])C([H])([H])C([H])([H])[H],-0.324841146
[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])N([H])[H],-0.77483848
[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])C#N,-0.502866014
[H]C([H])([H])N1C([H])([H])C([H])([H])C1([H])C([H])([H])[H],-0.303844261
[H]C([H])([H])C([H])([H])C([C]C)(C([H])([H])[H])C([H])([H])[H],0.570801604
[H]N1C([H])([H])C1([H])C([H])([H])C1([H])N([H])C1([H])[H],-0.398958354
[H]C1=C(C(=O)SN1[H])C([H])([H])[H],0.436834302
[H]C([H])([H])C(=O)C(=O)C([H])([H])C([H])([H])[H],0.017255531
[H]C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])C#N,-0.222234575
[H]C([H])=C([H])C([H])([H])C1([H])OC([H])([H])C1([H])[H],-0.694260692
[H]C([H])=C([H])C([H])(N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1.670750421
[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])[H],-1.673397464
[H]N1C([H])([H])C1([H])C1([H])N([H])C1([H])[H],0.938157354
[H]C([H])=C([H])C1([H])C([H])([H])N([H])C1([H])[H],0.362492768
[H]C1OC([H])=C([H])OC=1[H],2.099940103
[H]OC1(C([H])=C([H])[H])C([H])([H])C([H])([H])C1([H])[H],-0.702156957
[H]N=C(C#N)N(C([H])([H])[H])C([H])([H])[H],0.649898842
[H]C1=C(C([H])([H])[H])C([H])([H])OC1([H])[H],0.535806796
[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-1.085709021
[H]C(=O)S(=O)(=O)C([H])([H])C([H])([H])[H],-1.113660002
[H]C([H])=C([H])C([H])=C([H])C([H])([H])C#N,0.846946528
[H]C([H])([H])C#CC([H])([H])N1C([H])([H])C1([H])[H],-0.292986898
[H]C([H])=C([H])N(C(=O)C([H])([H])[H])C([H])([H])[H],-0.28724416
[H]N1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],-1.144841273
[H]ON=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.73571608
[H]ON=C(N1C([H])([H])C1([H])[H])C([H])([H])[H],0.545542531
[H]C1=NOC([H])(C([H])([H])[H])C([H])([H])O1,0.760850329
[H][C]([H])[N]N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1.029358408
[H]C([H])=C([H])C(=O)N1C([H])([H])C1([H])[H],0.454959818
[H]N1C([H])([H])C([H])(OC([H])([H])[H])C1([H])C([H])([H])[H],-0.713283511
[H]OC([H])([H])C([H])([H])OC([H])=C([H])[H],0.879832675
[H][N][C]1SC(=C([H])N1[H])C([H])([H])[H],1.32372835
[H][C]([N]N([H])[H])OC([H])=C([H])C([H])([H])[H],0.473040468
[H]C1=NC([H])(C(=O)N1[H])C([H])([H])[H],0.784718582
[H]C#CC([H])(C([H])=O)N([H])C([H])([H])[H],0.557162602
[H]C#CC(C#CC([H])([H])[H])=C([H])[H],0.401615169
[H]C([H])([H])OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],-0.513409321
[H]N1C([H])([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C1([H])[H],-1.127792521
[H]C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.419371053
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])=C([H])C([H])([H])[H],-1.387023288
[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])OC1([H])[H],-0.766358969
[H]OC([H])(C#N)C([H])([H])N([H])C([H])([H])[H],0.350693237
[H]C([H])([H])C#CC1([H])C([H])([H])C1([H])C([H])([H])[H],-0.935096753
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-2.29316448
[H]N=C(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])O[H],-0.258351011
[H]C1=NN(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-0.492502167
[H]C(=O)C(=C([H])C([H])([H])[H])C([H])([H])[H],0.510323398
[H]N([H])C(=O)C#CC#N,-0.080056953
[H]C1([H])C([H])([H])C1([H])C#CC#N,0.88162728
[H]C([H])([H])C1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],-2.259425897
[H]C([H])([H])C([H])([H])C1([H])C(=O)OC1([H])[H],0.011602524
[H]OC1([H])C([H])(C([H])([H])[H])C1(N([H])[H])C([H])([H])[H],-0.755905392
[H]C1C(=O)C([H])([H])C([H])([H])C=1[H],1.057588351
[H]OC1([H])C([H])([H])C([H])([H])C1([H])N([H])C([H])([H])[H],-0.740965301
[H]C#CC(=C([H])[H])C([H])([H])C#N,0.844703272
[H]C#CC1([H])N(C([H])([H])[H])C1([H])C([H])([H])[H],0.384835607
[H]C(=O)C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H],-0.808846255
[H]C1=NOC2([H])C([H])([H])OC12[H],1.446883154
[H]N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.227762759
[H]N1C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],-1.165793293
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])[H],-1.357502027
[H]OC(C([H])=O)(C([H])=C([H])[H])C([H])([H])[H],0.109094469
[H]O[N][C]([H])C([H])([H])C([H])([H])OC([H])([H])[H],0.216052958
[H]C(=C([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1.685645647
[H]N1C([H])([H])C2([H])N(C([H])([H])[H])C2([H])C1([H])[H],-0.421256327
[H]C#CC1([H])N(C([H])=N[H])C1([H])[H],0.923576184
[H]OC([H])([H])C([H])([H])C1([H])OC1([H])[H],0.892305183
[H]C(=O)C([H])(C([H])=C([H])C([H])([H])[H])C([H])([H])[H],-0.785830439
[H]C1C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C=1[H],-0.63485925
[H]OC1([H])C([H])([H])C([H])([H])S1(=O)=O,-0.452347868
[H]C#CC1([H])C([H])([H])C([H])(N([H])[H])C1([H])[H],-0.313310805
[H]OC([H])(C([H])=O)C(=C([H])[H])C([H])([H])[H],0.101063609
[H]C([H])=C([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],-1.066102956
